[456275] ['1/4', '1/7', '3/7', '5/9', '8/9'] -> ((3/7 / ((1/7 / 1/4) - 5/9)) * 8/9)
[457763] ['1/4', '1/7', '4/7', '4/7', '5/6'] -> ((((4/7 / 1/4) + 4/7) / 1/7) / 5/6)
[457767] ['1/4', '1/7', '4/7', '4/7', '6/5'] -> ((((4/7 / 1/4) + 4/7) / 1/7) * 6/5)
[457771] ['1/4', '1/7', '4/7', '4/7', '7/4'] -> ((((4/7 / 1/7) - 4/7) / 1/4) * 7/4)
[457773] ['1/4', '1/7', '4/7', '4/7', '7/6'] -> ((((4/7 / 1/4) / 1/7) / 4/7) / 7/6)
[457781] ['1/4', '1/7', '4/7', '4/7', '9/4'] -> (((4/7 + 4/7) / (1/4 - 1/7)) * 9/4)
[457804] ['1/4', '1/7', '4/7', '4/9', '8/7'] -> (8/7 / ((1/4 * (4/7 - 1/7)) * 4/9))
[457812] ['1/4', '1/7', '4/7', '5/2', '5/3'] -> ((((4/7 * 5/2) / 1/4) / 1/7) / 5/3)
[457831] ['1/4', '1/7', '4/7', '5/2', '9/2'] -> ((4/7 / ((1/7 * 5/2) - 1/4)) * 9/2)
[457834] ['1/4', '1/7', '4/7', '5/2', '9/7'] -> (9/7 / (1/4 * (4/7 - (1/7 * 5/2))))
[457844] ['1/4', '1/7', '4/7', '5/3', '7/2'] -> ((4/7 / ((1/4 / 1/7) - 5/3)) * 7/2)
[457851] ['1/4', '1/7', '4/7', '5/3', '8/3'] -> ((((4/7 * 5/3) / 1/4) / 1/7) - 8/3)
[457858] ['1/4', '1/7', '4/7', '5/3', '9/7'] -> ((9/7 * ((5/3 / 4/7) - 1/4)) / 1/7)
[457861] ['1/4', '1/7', '4/7', '5/4', '5/6'] -> ((((4/7 * 5/4) / 1/4) / 1/7) / 5/6)
[457872] ['1/4', '1/7', '4/7', '5/4', '7/8'] -> ((((4/7 / 1/7) + 5/4) / 1/4) / 7/8)
[457876] ['1/4', '1/7', '4/7', '5/4', '8/7'] -> ((((4/7 / 1/7) + 5/4) / 1/4) * 8/7)
[457878] ['1/4', '1/7', '4/7', '5/4', '9/2'] -> (9/2 / (1/4 * (4/7 + (1/7 * 5/4))))
[457884] ['1/4', '1/7', '4/7', '5/6', '5/7'] -> (5/7 / (1/4 * ((5/6 - 1/7) - 4/7)))
[457886] ['1/4', '1/7', '4/7', '5/6', '5/9'] -> ((((4/7 * 5/6) / 1/4) / 1/7) / 5/9)
[457898] ['1/4', '1/7', '4/7', '5/6', '8/7'] -> (8/7 / ((1/7 * 4/7) * (5/6 - 1/4)))
[457902] ['1/4', '1/7', '4/7', '5/6', '9/5'] -> ((((4/7 * 5/6) / 1/4) / 1/7) * 9/5)
[457905] ['1/4', '1/7', '4/7', '5/7', '5/7'] -> ((1/7 + 5/7) / (1/4 * (5/7 - 4/7)))
[457906] ['1/4', '1/7', '4/7', '5/7', '5/8'] -> (((4/7 + 5/7) / 1/7) / (5/8 - 1/4))
[457910] ['1/4', '1/7', '4/7', '5/7', '7/2'] -> (((4/7 / 1/7) + (5/7 / 1/4)) * 7/2)
[457914] ['1/4', '1/7', '4/7', '5/7', '7/6'] -> ((4/7 + ((5/7 / 1/4) / 1/7)) * 7/6)
[457915] ['1/4', '1/7', '4/7', '5/7', '7/8'] -> ((((4/7 / 1/4) + 5/7) / 1/7) / 7/8)
[457917] ['1/4', '1/7', '4/7', '5/7', '8/3'] -> ((1/4 + ((5/7 / 1/7) / 4/7)) * 8/3)
[457918] ['1/4', '1/7', '4/7', '5/7', '8/5'] -> ((((4/7 / 1/4) / 1/7) / 5/7) + 8/5)
[457919] ['1/4', '1/7', '4/7', '5/7', '8/7'] -> ((((4/7 / 1/4) + 5/7) / 1/7) * 8/7)
[457929] ['1/4', '1/7', '4/7', '5/8', '6/7'] -> (6/7 / ((1/4 + 1/7) - (4/7 * 5/8)))
[457937] ['1/4', '1/7', '4/7', '5/8', '8/3'] -> ((4/7 / (1/4 - (1/7 / 5/8))) - 8/3)
[457947] ['1/4', '1/7', '4/7', '5/9', '6/5'] -> ((((4/7 / 1/4) / 1/7) / 5/9) / 6/5)
[457948] ['1/4', '1/7', '4/7', '5/9', '6/7'] -> (6/7 / (((4/7 - 1/4) * 5/9) - 1/7))
[457980] ['1/4', '1/7', '4/7', '6/5', '9/5'] -> ((((4/7 / 1/4) / 1/7) / 6/5) * 9/5)
[457984] ['1/4', '1/7', '4/7', '6/7', '7/2'] -> ((4/7 / (1/4 - (1/7 / 6/7))) * 7/2)
[457988] ['1/4', '1/7', '4/7', '6/7', '7/6'] -> (((4/7 + (6/7 / 1/4)) / 1/7) / 7/6)
[457993] ['1/4', '1/7', '4/7', '6/7', '8/7'] -> (8/7 / (4/7 * (1/4 - (1/7 / 6/7))))
[457997] ['1/4', '1/7', '4/7', '6/7', '9/5'] -> (((4/7 + 6/7) / (1/4 - 1/7)) * 9/5)
[458011] ['1/4', '1/7', '4/7', '7/2', '9/2'] -> ((((4/7 / 1/4) / 1/7) + 7/2) + 9/2)
[458014] ['1/4', '1/7', '4/7', '7/2', '9/7'] -> (((4/7 * 7/2) / (1/4 - 1/7)) * 9/7)
[458019] ['1/4', '1/7', '4/7', '7/3', '7/6'] -> ((1/7 / (1/4 - (4/7 / 7/3))) / 7/6)
[458026] ['1/4', '1/7', '4/7', '7/3', '9/2'] -> (((7/3 / 1/4) - (4/7 / 1/7)) * 9/2)
[458028] ['1/4', '1/7', '4/7', '7/3', '9/5'] -> (((4/7 / 1/7) + (7/3 / 1/4)) * 9/5)
[458033] ['1/4', '1/7', '4/7', '7/4', '7/6'] -> ((((4/7 * 7/4) / 1/4) / 1/7) / 7/6)
[458034] ['1/4', '1/7', '4/7', '7/4', '7/8'] -> ((((7/4 / 1/7) - 1/4) / 4/7) / 7/8)
[458036] ['1/4', '1/7', '4/7', '7/4', '8/3'] -> ((((4/7 / 1/7) - 7/4) / 1/4) * 8/3)
[458038] ['1/4', '1/7', '4/7', '7/4', '8/7'] -> ((((7/4 / 1/7) - 1/4) / 4/7) * 8/7)
[458050] ['1/4', '1/7', '4/7', '7/5', '8/5'] -> ((((4/7 * 7/5) / 1/4) / 1/7) + 8/5)
[458055] ['1/4', '1/7', '4/7', '7/5', '9/5'] -> (((4/7 + (7/5 / 1/4)) / 1/7) / 9/5)
[458063] ['1/4', '1/7', '4/7', '7/6', '8/7'] -> (8/7 / (4/7 * (1/4 - (1/7 * 7/6))))
[458077] ['1/4', '1/7', '4/7', '7/8', '9/4'] -> (9/4 / ((1/4 * (4/7 - 1/7)) * 7/8))
[458079] ['1/4', '1/7', '4/7', '7/8', '9/7'] -> (9/7 / (((1/4 - 1/7) * 4/7) * 7/8))
[458084] ['1/4', '1/7', '4/7', '7/9', '8/7'] -> (8/7 / (((1/4 - 1/7) * 4/7) * 7/9))
[458091] ['1/4', '1/7', '4/7', '8/3', '8/3'] -> ((((4/7 / 1/7) + 8/3) / 1/4) - 8/3)
[458094] ['1/4', '1/7', '4/7', '8/3', '8/9'] -> (((8/3 / (4/7 - 1/7)) / 1/4) - 8/9)
[458097] ['1/4', '1/7', '4/7', '8/3', '9/5'] -> ((((4/7 / 1/4) / 1/7) - 8/3) * 9/5)
[458098] ['1/4', '1/7', '4/7', '8/3', '9/7'] -> ((((4/7 / 1/4) / 1/7) + 8/3) * 9/7)
[458100] ['1/4', '1/7', '4/7', '8/5', '8/5'] -> ((((4/7 / 1/7) + 8/5) / 1/4) + 8/5)
[458109] ['1/4', '1/7', '4/7', '8/7', '8/9'] -> (((8/7 / (4/7 - 1/4)) / 1/7) - 8/9)
[458113] ['1/4', '1/7', '4/7', '8/7', '9/7'] -> (((8/7 / (1/4 - 1/7)) / 4/7) * 9/7)
[458136] ['1/4', '1/7', '4/9', '4/9', '4/9'] -> ((((4/9 / 1/7) - 4/9) / 1/4) / 4/9)
[458150] ['1/4', '1/7', '4/9', '4/9', '7/6'] -> ((((4/9 / 1/4) / 1/7) / 4/9) / 7/6)
[458153] ['1/4', '1/7', '4/9', '4/9', '8/3'] -> ((8/3 / (1/4 - 1/7)) - (4/9 + 4/9))
[458158] ['1/4', '1/7', '4/9', '4/9', '9/4'] -> ((((4/9 / 1/7) - 4/9) / 1/4) * 9/4)
[458163] ['1/4', '1/7', '4/9', '5/2', '5/3'] -> (5/3 / ((1/7 * (4/9 - 1/4)) * 5/2))
[458180] ['1/4', '1/7', '4/9', '5/2', '8/7'] -> (8/7 / (4/9 * ((1/7 * 5/2) - 1/4)))
[458194] ['1/4', '1/7', '4/9', '5/3', '6/7'] -> (((1/4 + (5/3 / 4/9)) / 1/7) * 6/7)
[458197] ['1/4', '1/7', '4/9', '5/3', '7/4'] -> ((((5/3 - 1/7) / 1/4) / 4/9) * 7/4)
[458199] ['1/4', '1/7', '4/9', '5/3', '7/6'] -> (((1/4 + (5/3 / 4/9)) / 1/7) / 7/6)
[458205] ['1/4', '1/7', '4/9', '5/3', '8/9'] -> (8/9 / (4/9 * ((1/4 / 1/7) - 5/3)))
[458206] ['1/4', '1/7', '4/9', '5/3', '9/2'] -> ((4/9 / ((1/4 / 1/7) - 5/3)) * 9/2)
[458212] ['1/4', '1/7', '4/9', '5/4', '5/6'] -> (5/6 / ((1/7 * (4/9 - 1/4)) * 5/4))
[458217] ['1/4', '1/7', '4/9', '5/4', '6/7'] -> (6/7 / (((1/7 / 1/4) / 4/9) - 5/4))
[458225] ['1/4', '1/7', '4/9', '5/4', '8/3'] -> (8/3 / (((4/9 - 1/4) / 1/7) - 5/4))
[458230] ['1/4', '1/7', '4/9', '5/4', '9/4'] -> (((5/4 / (1/4 - 1/7)) / 4/9) - 9/4)
[458237] ['1/4', '1/7', '4/9', '5/6', '5/9'] -> (5/9 / ((1/7 * (4/9 - 1/4)) * 5/6))
[458250] ['1/4', '1/7', '4/9', '5/6', '8/9'] -> (8/9 / ((1/7 * 4/9) * (5/6 - 1/4)))
[458251] ['1/4', '1/7', '4/9', '5/6', '9/2'] -> (((4/9 / (5/6 - 1/4)) / 1/7) * 9/2)
[458252] ['1/4', '1/7', '4/9', '5/6', '9/4'] -> ((5/6 / (1/7 - (1/4 * 4/9))) - 9/4)
[458257] ['1/4', '1/7', '4/9', '5/7', '5/8'] -> (((5/7 / (1/4 - 1/7)) / 4/9) / 5/8)
[458269] ['1/4', '1/7', '4/9', '5/7', '8/5'] -> (((5/7 / (1/4 - 1/7)) / 4/9) * 8/5)
[458271] ['1/4', '1/7', '4/9', '5/7', '8/9'] -> (((4/9 + (5/7 / 1/4)) / 1/7) + 8/9)
[458282] ['1/4', '1/7', '4/9', '5/8', '7/3'] -> (7/3 / (1/4 - (1/7 * (4/9 + 5/8))))
[458298] ['1/4', '1/7', '4/9', '5/9', '6/5'] -> (((5/9 / (4/9 - 1/4)) / 1/7) * 6/5)
[458307] ['1/4', '1/7', '4/9', '5/9', '8/3'] -> ((1/4 + ((5/9 / 1/7) / 4/9)) * 8/3)
[458311] ['1/4', '1/7', '4/9', '5/9', '9/2'] -> (((4/9 / 1/7) + (5/9 / 1/4)) * 9/2)
[458314] ['1/4', '1/7', '4/9', '5/9', '9/7'] -> ((9/7 * (4/9 + (5/9 / 1/4))) / 1/7)
[458331] ['1/4', '1/7', '4/9', '6/5', '9/5'] -> (((6/5 / (4/9 - 1/4)) / 1/7) / 9/5)
[458341] ['1/4', '1/7', '4/9', '6/7', '7/9'] -> (((6/7 / (4/9 - 1/4)) / 1/7) * 7/9)
[458344] ['1/4', '1/7', '4/9', '6/7', '8/7'] -> (8/7 / (1/7 - ((1/4 * 4/9) * 6/7)))
[458346] ['1/4', '1/7', '4/9', '6/7', '9/2'] -> ((4/9 / (1/4 - (1/7 / 6/7))) * 9/2)
[458347] ['1/4', '1/7', '4/9', '6/7', '9/4'] -> ((((4/9 * 6/7) / 1/4) / 1/7) * 9/4)
[458349] ['1/4', '1/7', '4/9', '6/7', '9/7'] -> (((6/7 / (4/9 - 1/4)) / 1/7) / 9/7)
[458350] ['1/4', '1/7', '4/9', '6/7', '9/8'] -> ((6/7 / (1/7 - (1/4 * 4/9))) / 9/8)
[458390] ['1/4', '1/7', '4/9', '7/4', '8/9'] -> ((((7/4 / 1/7) - 1/4) / 4/9) * 8/9)
[458391] ['1/4', '1/7', '4/9', '7/4', '9/2'] -> ((4/9 * ((7/4 / 1/7) - 1/4)) * 9/2)
[458395] ['1/4', '1/7', '4/9', '7/4', '9/8'] -> ((((7/4 / 1/7) - 1/4) / 4/9) / 9/8)
[458401] ['1/4', '1/7', '4/9', '7/5', '8/5'] -> (8/5 / (((1/4 - 1/7) * 4/9) * 7/5))
[458411] ['1/4', '1/7', '4/9', '7/6', '7/9'] -> (7/9 / ((1/7 * (4/9 - 1/4)) * 7/6))
[458414] ['1/4', '1/7', '4/9', '7/6', '8/7'] -> (8/7 / (1/7 - ((1/4 * 4/9) / 7/6)))
[458416] ['1/4', '1/7', '4/9', '7/6', '9/2'] -> ((4/9 / (1/4 - (1/7 * 7/6))) * 9/2)
[458417] ['1/4', '1/7', '4/9', '7/6', '9/4'] -> ((((4/9 / 1/4) / 1/7) / 7/6) * 9/4)
[458423] ['1/4', '1/7', '4/9', '7/8', '8/3'] -> (8/3 / (((1/7 / 1/4) - 4/9) * 7/8))
[458432] ['1/4', '1/7', '4/9', '7/9', '7/9'] -> ((((7/9 / 1/4) - 4/9) / 1/7) / 7/9)
[458435] ['1/4', '1/7', '4/9', '7/9', '8/7'] -> (8/7 / (1/4 * ((7/9 - 1/7) - 4/9)))
[458440] ['1/4', '1/7', '4/9', '7/9', '9/7'] -> ((((7/9 / 1/4) - 4/9) / 1/7) * 9/7)
[458444] ['1/4', '1/7', '4/9', '8/3', '8/7'] -> ((8/3 / ((1/7 / 1/4) - 4/9)) * 8/7)
[458445] ['1/4', '1/7', '4/9', '8/3', '8/9'] -> ((((4/9 / 1/7) + 8/3) / 1/4) + 8/9)
[458469] ['1/4', '1/7', '4/9', '8/9', '9/5'] -> ((((4/9 / 1/4) / 1/7) + 8/9) * 9/5)
[458475] ['1/4', '1/7', '4/9', '9/2', '9/7'] -> (((9/7 * 9/2) * 4/9) / (1/4 - 1/7))
[458485] ['1/4', '1/7', '4/9', '9/7', '9/8'] -> (((9/7 / (1/4 - 1/7)) / 4/9) / 9/8)
[458498] ['1/4', '1/7', '5/2', '5/2', '7/4'] -> ((((5/2 * 5/2) - 1/4) / 1/7) / 7/4)
[458505] ['1/4', '1/7', '5/2', '5/2', '8/7'] -> (((5/2 * 5/2) / 1/4) + (1/7 - 8/7))
[458507] ['1/4', '1/7', '5/2', '5/2', '9/2'] -> ((5/2 - (5/2 / 1/4)) + (9/2 / 1/7))
[458513] ['1/4', '1/7', '5/2', '5/3', '5/4'] -> ((5/2 / ((1/4 / 1/7) - 5/3)) / 5/4)
[458519] ['1/4', '1/7', '5/2', '5/3', '6/7'] -> (6/7 / (1/4 - ((1/7 * 5/2) / 5/3)))
[458522] ['1/4', '1/7', '5/2', '5/3', '7/4'] -> ((((5/2 / 1/4) / 1/7) / 5/3) / 7/4)
[458532] ['1/4', '1/7', '5/2', '5/3', '9/4'] -> ((((5/2 - 1/4) * 5/3) / 1/7) - 9/4)
[458534] ['1/4', '1/7', '5/2', '5/3', '9/7'] -> ((9/7 * 5/3) / ((1/4 * 1/7) * 5/2))
[458543] ['1/4', '1/7', '5/2', '5/4', '7/2'] -> ((((1/4 + 5/2) / 1/7) + 5/4) + 7/2)
[458547] ['1/4', '1/7', '5/2', '5/4', '7/6'] -> ((((1/4 + 5/2) + 5/4) / 1/7) / 7/6)
[458555] ['1/4', '1/7', '5/2', '5/4', '9/4'] -> ((((1/4 + 5/4) * 5/2) / 1/7) - 9/4)
[458560] ['1/4', '1/7', '5/2', '5/6', '5/7'] -> (5/7 / (1/7 * (5/6 - (1/4 * 5/2))))
[458562] ['1/4', '1/7', '5/2', '5/6', '5/9'] -> ((((5/6 / 1/7) - 5/2) / 1/4) / 5/9)
[458565] ['1/4', '1/7', '5/2', '5/6', '7/2'] -> ((((5/2 / 1/4) / 1/7) / 5/6) / 7/2)
[458569] ['1/4', '1/7', '5/2', '5/6', '7/6'] -> (((5/2 / (1/4 - 1/7)) / 5/6) / 7/6)
[458578] ['1/4', '1/7', '5/2', '5/6', '9/5'] -> ((((5/6 / 1/7) - 5/2) / 1/4) * 9/5)
[458582] ['1/4', '1/7', '5/2', '5/7', '5/8'] -> (((5/2 / 1/4) + (5/7 / 1/7)) / 5/8)
[458584] ['1/4', '1/7', '5/2', '5/7', '6/5'] -> (6/5 / (5/2 - ((1/4 / 1/7) / 5/7)))
[458588] ['1/4', '1/7', '5/2', '5/7', '7/4'] -> ((((5/2 + 5/7) / 1/7) - 1/4) + 7/4)
[458594] ['1/4', '1/7', '5/2', '5/7', '8/5'] -> (((5/2 / 1/4) + (5/7 / 1/7)) * 8/5)
[458598] ['1/4', '1/7', '5/2', '5/7', '9/4'] -> (((1/4 + (5/2 / 5/7)) / 1/7) - 9/4)
[458618] ['1/4', '1/7', '5/2', '5/8', '9/4'] -> ((((5/2 / 5/8) - 1/4) / 1/7) - 9/4)
[458620] ['1/4', '1/7', '5/2', '5/8', '9/7'] -> (9/7 / (5/2 * (1/4 - (1/7 / 5/8))))
[458627] ['1/4', '1/7', '5/2', '5/9', '7/4'] -> (((5/2 / (1/4 - 1/7)) / 5/9) / 7/4)
[458643] ['1/4', '1/7', '5/2', '6/5', '7/2'] -> ((((5/2 * 6/5) / 1/4) / 1/7) / 7/2)
[458652] ['1/4', '1/7', '5/2', '6/5', '8/7'] -> (8/7 / (((1/7 * 5/2) / 6/5) - 1/4))
[458659] ['1/4', '1/7', '5/2', '6/7', '6/7'] -> (6/7 / (((6/7 - 1/7) / 5/2) - 1/4))
[458667] ['1/4', '1/7', '5/2', '6/7', '8/3'] -> ((((5/2 / 1/4) - 1/7) - 6/7) * 8/3)
[458668] ['1/4', '1/7', '5/2', '6/7', '8/5'] -> (8/5 / ((1/7 / 6/7) - (1/4 / 5/2)))
[458674] ['1/4', '1/7', '5/2', '6/7', '9/7'] -> ((((5/2 / 6/7) - 1/4) / 1/7) * 9/7)
[458676] ['1/4', '1/7', '5/2', '7/2', '7/2'] -> ((((5/2 / 1/7) + 7/2) / 1/4) / 7/2)
[458678] ['1/4', '1/7', '5/2', '7/2', '7/4'] -> (((1/4 + (7/2 / 1/7)) - 5/2) + 7/4)
[458680] ['1/4', '1/7', '5/2', '7/2', '7/6'] -> ((((7/2 - 5/2) / 1/4) / 1/7) / 7/6)
[458683] ['1/4', '1/7', '5/2', '7/2', '8/3'] -> ((((1/7 + 5/2) * 7/2) - 1/4) * 8/3)
[458687] ['1/4', '1/7', '5/2', '7/2', '9/2'] -> (((5/2 + (7/2 / 1/7)) / 1/4) / 9/2)
[458688] ['1/4', '1/7', '5/2', '7/2', '9/4'] -> ((((7/2 / 1/7) - 1/4) - 5/2) + 9/4)
[458691] ['1/4', '1/7', '5/2', '7/2', '9/8'] -> (((1/4 * 5/2) + (7/2 / 1/7)) - 9/8)
[458692] ['1/4', '1/7', '5/2', '7/3', '7/3'] -> (((5/2 / 1/4) + (7/3 / 1/7)) - 7/3)
[458696] ['1/4', '1/7', '5/2', '7/3', '7/8'] -> (((5/2 / (1/4 - 1/7)) - 7/3) / 7/8)
[458700] ['1/4', '1/7', '5/2', '7/3', '8/7'] -> (((5/2 / (1/4 - 1/7)) - 7/3) * 8/7)
[458707] ['1/4', '1/7', '5/2', '7/4', '7/4'] -> (((5/2 / 1/4) + (7/4 / 1/7)) + 7/4)
[458709] ['1/4', '1/7', '5/2', '7/4', '7/6'] -> ((((5/2 + 7/4) - 1/4) / 1/7) / 7/6)
[458713] ['1/4', '1/7', '5/2', '7/4', '8/5'] -> (((1/4 + 5/2) + (7/4 / 1/7)) * 8/5)
[458717] ['1/4', '1/7', '5/2', '7/4', '9/4'] -> (((5/2 * (7/4 - 1/4)) / 1/7) - 9/4)
[458730] ['1/4', '1/7', '5/2', '7/5', '9/4'] -> (((1/4 + (5/2 * 7/5)) / 1/7) - 9/4)
[458733] ['1/4', '1/7', '5/2', '7/5', '9/8'] -> ((5/2 * (1/4 + (7/5 / 1/7))) - 9/8)
[458738] ['1/4', '1/7', '5/2', '7/6', '8/5'] -> (8/5 / ((1/7 * 7/6) - (1/4 / 5/2)))
[458739] ['1/4', '1/7', '5/2', '7/6', '8/7'] -> (8/7 / ((1/4 * 1/7) * (5/2 - 7/6)))
[458742] ['1/4', '1/7', '5/2', '7/6', '9/4'] -> (((5/2 + (1/7 * 7/6)) / 1/4) * 9/4)
[458744] ['1/4', '1/7', '5/2', '7/6', '9/7'] -> ((9/7 * ((5/2 * 7/6) - 1/4)) / 1/7)
[458746] ['1/4', '1/7', '5/2', '7/8', '7/8'] -> (((5/2 / 1/7) + (7/8 / 1/4)) / 7/8)
[458748] ['1/4', '1/7', '5/2', '7/8', '8/3'] -> (((5/2 / (1/4 - 1/7)) / 7/8) - 8/3)
[458750] ['1/4', '1/7', '5/2', '7/8', '8/7'] -> (((5/2 / 1/7) + (7/8 / 1/4)) * 8/7)
[458751] ['1/4', '1/7', '5/2', '7/8', '8/9'] -> ((5/2 + ((7/8 / 1/4) / 1/7)) * 8/9)
[458752] ['1/4', '1/7', '5/2', '7/8', '9/2'] -> (((5/2 + (1/4 / 7/8)) / 1/7) + 9/2)
[458756] ['1/4', '1/7', '5/2', '7/8', '9/8'] -> ((5/2 + ((7/8 / 1/4) / 1/7)) / 9/8)
[458770] ['1/4', '1/7', '5/2', '8/3', '8/9'] -> ((8/3 / ((1/7 * 5/2) - 1/4)) - 8/9)
[458772] ['1/4', '1/7', '5/2', '8/3', '9/4'] -> ((((5/2 / 1/4) / 1/7) / 8/3) - 9/4)
[458780] ['1/4', '1/7', '5/2', '8/5', '9/4'] -> ((((5/2 * 8/5) - 1/4) / 1/7) - 9/4)
[458782] ['1/4', '1/7', '5/2', '8/5', '9/7'] -> (9/7 / (5/2 * (1/4 - (1/7 * 8/5))))
[458786] ['1/4', '1/7', '5/2', '8/7', '9/2'] -> (((5/2 + (1/4 * 8/7)) / 1/7) + 9/2)
[458793] ['1/4', '1/7', '5/2', '8/9', '9/4'] -> (((5/2 / (1/4 - 1/7)) / 8/9) - 9/4)
[458798] ['1/4', '1/7', '5/2', '9/2', '9/4'] -> ((((5/2 / 1/7) + 9/2) - 1/4) + 9/4)
[458811] ['1/4', '1/7', '5/2', '9/8', '9/8'] -> ((((5/2 + 9/8) / 1/7) - 1/4) - 9/8)
[458812] ['1/4', '1/7', '5/3', '5/3', '5/3'] -> ((((5/3 / 1/7) - 5/3) / 1/4) / 5/3)
[458814] ['1/4', '1/7', '5/3', '5/3', '5/6'] -> ((5/3 / ((1/4 / 1/7) - 5/3)) / 5/6)
[458818] ['1/4', '1/7', '5/3', '5/3', '6/5'] -> ((5/3 / ((1/4 / 1/7) - 5/3)) * 6/5)
[458820] ['1/4', '1/7', '5/3', '5/3', '7/2'] -> (((5/3 / 1/7) - 5/3) + (7/2 / 1/4))
[458824] ['1/4', '1/7', '5/3', '5/3', '7/6'] -> ((((5/3 / 1/4) / 1/7) / 5/3) / 7/6)
[458826] ['1/4', '1/7', '5/3', '5/3', '7/9'] -> ((5/3 + 5/3) / (1/4 - (1/7 * 7/9)))
[458834] ['1/4', '1/7', '5/3', '5/3', '9/7'] -> ((5/3 + 5/3) / (1/4 - (1/7 / 9/7)))
[458842] ['1/4', '1/7', '5/3', '5/4', '6/7'] -> (6/7 / ((1/4 / 5/3) - (1/7 / 5/4)))
[458848] ['1/4', '1/7', '5/3', '5/4', '7/8'] -> ((((5/4 / 1/4) / 1/7) / 5/3) / 7/8)
[458854] ['1/4', '1/7', '5/3', '5/4', '9/2'] -> ((((5/4 - 1/4) / 1/7) - 5/3) * 9/2)
[458857] ['1/4', '1/7', '5/3', '5/4', '9/7'] -> ((9/7 * ((5/3 + 5/4) - 1/4)) / 1/7)
[458859] ['1/4', '1/7', '5/3', '5/6', '5/6'] -> (((5/3 / (5/6 - 1/4)) / 1/7) / 5/6)
[458861] ['1/4', '1/7', '5/3', '5/6', '5/8'] -> (((5/3 / 1/7) + (5/6 / 1/4)) / 5/8)
[458863] ['1/4', '1/7', '5/3', '5/6', '6/5'] -> (((5/3 / (5/6 - 1/4)) / 1/7) * 6/5)
[458873] ['1/4', '1/7', '5/3', '5/6', '8/5'] -> (((5/3 / 1/7) + (5/6 / 1/4)) * 8/5)
[458879] ['1/4', '1/7', '5/3', '5/6', '9/7'] -> ((9/7 * 5/3) / ((1/4 - 1/7) * 5/6))
[458883] ['1/4', '1/7', '5/3', '5/7', '5/9'] -> ((((5/7 / 1/7) - 5/3) / 1/4) / 5/9)
[458884] ['1/4', '1/7', '5/3', '5/7', '6/5'] -> (6/5 / ((1/7 / 5/7) - (1/4 / 5/3)))
[458897] ['1/4', '1/7', '5/3', '5/7', '9/2'] -> (((1/7 + (5/3 * 5/7)) / 1/4) * 9/2)
[458899] ['1/4', '1/7', '5/3', '5/7', '9/5'] -> ((((5/7 / 1/7) - 5/3) / 1/4) * 9/5)
[458903] ['1/4', '1/7', '5/3', '5/8', '5/9'] -> (((5/3 / (1/4 + 5/8)) / 1/7) / 5/9)
[458905] ['1/4', '1/7', '5/3', '5/8', '6/7'] -> (6/7 / (5/3 * (1/4 - (1/7 / 5/8))))
[458916] ['1/4', '1/7', '5/3', '5/8', '8/9'] -> (((5/3 / (1/4 - 1/7)) / 5/8) - 8/9)
[458919] ['1/4', '1/7', '5/3', '5/8', '9/5'] -> (((5/3 / (1/4 + 5/8)) / 1/7) * 9/5)
[458924] ['1/4', '1/7', '5/3', '5/9', '6/7'] -> (((5/3 / (1/4 - 1/7)) / 5/9) * 6/7)
[458925] ['1/4', '1/7', '5/3', '5/9', '7/2'] -> ((((5/3 / 1/4) / 1/7) / 5/9) / 7/2)
[458929] ['1/4', '1/7', '5/3', '5/9', '7/6'] -> (((5/3 / (1/4 - 1/7)) / 5/9) / 7/6)
[458933] ['1/4', '1/7', '5/3', '5/9', '8/5'] -> (((5/3 / (1/4 - 1/7)) - 5/9) * 8/5)
[458934] ['1/4', '1/7', '5/3', '5/9', '8/7'] -> (8/7 / (1/4 * ((5/9 / 5/3) - 1/7)))
[458942] ['1/4', '1/7', '5/3', '6/5', '6/7'] -> (6/7 / (((1/7 * 5/3) * 6/5) - 1/4))
[458957] ['1/4', '1/7', '5/3', '6/5', '9/7'] -> (((9/7 * 6/5) * 5/3) / (1/4 - 1/7))
[458961] ['1/4', '1/7', '5/3', '6/7', '7/3'] -> ((6/7 / ((1/4 / 1/7) - 5/3)) * 7/3)
[458972] ['1/4', '1/7', '5/3', '6/7', '9/4'] -> ((((1/7 + 5/3) + 6/7) / 1/4) * 9/4)
[458973] ['1/4', '1/7', '5/3', '6/7', '9/5'] -> (((5/3 * 6/7) / (1/4 - 1/7)) * 9/5)
[458974] ['1/4', '1/7', '5/3', '6/7', '9/7'] -> (9/7 / ((1/4 / 6/7) - (1/7 * 5/3)))
[458978] ['1/4', '1/7', '5/3', '7/2', '7/4'] -> ((7/2 / ((1/4 / 1/7) - 5/3)) / 7/4)
[458989] ['1/4', '1/7', '5/3', '7/2', '9/5'] -> ((((5/3 / 1/4) / 1/7) / 7/2) * 9/5)
[458991] ['1/4', '1/7', '5/3', '7/2', '9/8'] -> (((9/8 * 7/2) * (5/3 - 1/7)) / 1/4)
[458995] ['1/4', '1/7', '5/3', '7/3', '7/6'] -> ((7/3 / ((1/4 / 1/7) - 5/3)) / 7/6)
[458996] ['1/4', '1/7', '5/3', '7/3', '7/8'] -> (((5/3 / 1/7) + (7/3 / 1/4)) / 7/8)
